epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.20930304311622272,0.23148605227470398,0.21492795646190643,0.9393636363636364,0.9332,0.9366,7
2,0.12716827145692977,0.154992938041687,0.13646163046360016,0.9636181818181818,0.9534,0.9596,7
3,0.08970548111640594,0.12181185185909271,0.1033206433057785,0.9737818181818182,0.9622,0.9693,7
4,0.06831026360629634,0.10628490149974823,0.08902162313461304,0.9792181818181818,0.9686,0.9743,7
5,0.053384919721379195,0.0972728356719017,0.0816248282790184,0.983890909090909,0.9716,0.9763,7
6,0.04347362160957842,0.09291567653417587,0.07866974920034409,0.9866363636363636,0.9722,0.9776,7
7,0.03522076875394718,0.0893365666270256,0.07649292051792145,0.9892727272727273,0.9738,0.9782,7
8,0.029760684637585653,0.08974459767341614,0.07835517823696136,0.9908545454545454,0.9744,0.9782,7
9,0.025265112487789752,0.0908324345946312,0.08123474568128586,0.9920181818181818,0.9746,0.9782,7
10,0.02316306369969706,0.09638474881649017,0.08589345961809158,0.9928,0.9744,0.9781,7
11,0.020298287139094266,0.09775784611701965,0.09022695571184158,0.9936363636363637,0.9736,0.9774,7
